time,domain,noError,totalCount,aCount,cnameCount,mxCount,txtCount,clientipCount,subdomainCount,
20230608,castlewood.com.cn,1,6,2,0,2,0,1,1,
20230609,castlewood.com.cn,1,7,1,0,4,0,2,1,
20230610,castlewood.com.cn,1,11,7,0,1,0,2,2,
20230601,chinacowb.com,1,3,2,0,0,0,1,2,
20230602,chinacowb.com,1,17,11,0,0,0,10,11,
20230603,chinacowb.com,1,4,3,0,0,0,2,2,
20230604,chinacowb.com,1,9,5,0,0,0,3,3,
20230605,chinacowb.com,1,6,4,0,0,0,2,4,
20230606,chinacowb.com,1,8,8,0,0,0,4,6,
20230607,chinacowb.com,1,5,5,0,0,0,3,4,
20230608,chinacowb.com,1,12,10,0,1,0,3,10,
20230609,chinacowb.com,1,13,9,1,1,0,3,6,
20230610,chinacowb.com,1,76,47,0,0,0,48,32,
20230601,yxshhb.com.cn,0,0,0,0,0,0,0,0,
20230602,yxshhb.com.cn,1,3,1,0,1,0,2,2,
20230603,yxshhb.com.cn,0,0,0,0,0,0,0,0,
20230604,yxshhb.com.cn,1,2,1,0,0,0,1,1,
20230605,yxshhb.com.cn,0,0,0,0,0,0,0,0,
20230606,yxshhb.com.cn,1,5,3,0,0,0,2,1,
20230607,yxshhb.com.cn,1,1,0,0,0,0,1,1,
20230608,yxshhb.com.cn,1,6,4,0,0,0,3,1,
20230609,yxshhb.com.cn,1,4,1,0,0,0,1,1,
20230610,yxshhb.com.cn,0,0,0,0,0,0,0,0,
20230601,4006wosign.com,0,0,0,0,0,0,0,0,
20230602,4006wosign.com,1,1,0,0,0,0,1,1,
20230603,4006wosign.com,1,3,1,0,1,0,3,2,
20230604,4006wosign.com,0,0,0,0,0,0,0,0,
20230605,4006wosign.com,0,0,0,0,0,0,0,0,
20230606,4006wosign.com,0,0,0,0,0,0,0,0,
20230607,4006wosign.com,1,1,1,0,0,0,1,1,
20230608,4006wosign.com,0,0,0,0,0,0,0,0,
20230609,4006wosign.com,0,0,0,0,0,0,0,0,
20230610,4006wosign.com,1,1,1,0,0,0,1,1,
20230601,mxyxpx.com,1,4,3,0,0,0,2,3,
20230602,mxyxpx.com,1,4,2,0,1,0,2,2,
20230603,mxyxpx.com,1,4,3,0,1,0,2,3,
20230604,mxyxpx.com,1,1,0,0,1,0,1,1,
20230605,mxyxpx.com,1,9,4,0,1,0,3,4,
20230606,mxyxpx.com,1,2,1,0,0,0,1,1,
20230607,mxyxpx.com,1,5,5,0,0,0,3,3,
20230608,mxyxpx.com,1,2,1,0,0,0,1,1,
20230609,mxyxpx.com,1,5,2,0,1,0,3,2,
20230610,mxyxpx.com,1,5,2,0,1,0,3,2,
20230601,bjsongzhuang.com.cn,1,48,46,0,0,0,6,12,
20230602,bjsongzhuang.com.cn,1,28,26,0,0,0,3,10,
20230603,bjsongzhuang.com.cn,1,13,13,0,0,0,3,3,
20230604,bjsongzhuang.com.cn,1,58,33,0,0,0,14,8,
20230605,bjsongzhuang.com.cn,1,29,21,0,0,0,6,11,
20230606,bjsongzhuang.com.cn,1,59,50,0,0,0,9,34,
20230607,bjsongzhuang.com.cn,1,669,655,0,0,0,118,319,
20230608,bjsongzhuang.com.cn,1,60,48,0,0,0,7,21,
20230609,bjsongzhuang.com.cn,1,61,49,0,0,0,3,12,
20230610,bjsongzhuang.com.cn,1,54,38,0,0,0,17,14,
20230601,huanhaoinc.com,0,0,0,0,0,0,0,0,
20230602,huanhaoinc.com,0,0,0,0,0,0,0,0,
20230603,huanhaoinc.com,0,1,0,0,0,0,1,1,
20230604,huanhaoinc.com,0,0,0,0,0,0,0,0,
20230605,huanhaoinc.com,1,4,2,1,0,0,3,2,
20230606,huanhaoinc.com,0,0,0,0,0,0,0,0,
20230607,huanhaoinc.com,0,0,0,0,0,0,0,0,
20230608,huanhaoinc.com,0,0,0,0,0,0,0,0,
20230609,huanhaoinc.com,0,0,0,0,0,0,0,0,
20230610,huanhaoinc.com,0,0,0,0,0,0,0,0,
20230601,cicycat.com,1,3,1,0,1,0,2,2,
20230602,cicycat.com,1,11,5,0,0,0,2,2,
20230603,cicycat.com,1,1,1,0,0,0,1,1,
20230604,cicycat.com,1,4,4,0,0,0,4,2,
20230605,cicycat.com,1,1,1,0,0,0,1,1,
20230606,cicycat.com,1,12,7,0,0,0,5,2,
20230607,cicycat.com,1,18,6,0,0,0,4,2,
20230608,cicycat.com,1,17,9,0,0,0,6,3,
20230609,cicycat.com,1,10,3,0,1,0,3,2,
20230610,cicycat.com,1,39,35,0,0,0,4,2,
20230601,sh-jiejin.com.cn,1,2,2,0,0,0,1,1,
20230602,sh-jiejin.com.cn,1,6,4,0,0,0,2,4,
20230603,sh-jiejin.com.cn,0,0,0,0,0,0,0,0,
20230604,sh-jiejin.com.cn,0,0,0,0,0,0,0,0,
20230605,sh-jiejin.com.cn,1,2,1,0,0,0,1,1,
20230606,sh-jiejin.com.cn,0,0,0,0,0,0,0,0,
20230607,sh-jiejin.com.cn,0,0,0,0,0,0,0,0,
20230608,sh-jiejin.com.cn,0,0,0,0,0,0,0,0,
20230609,sh-jiejin.com.cn,0,0,0,0,0,0,0,0,
20230610,sh-jiejin.com.cn,1,4,3,0,0,0,3,3,
20230601,ovemlqt.cn,0,0,0,0,0,0,0,0,
20230602,ovemlqt.cn,0,0,0,0,0,0,0,0,
20230603,ovemlqt.cn,0,0,0,0,0,0,0,0,
20230604,ovemlqt.cn,0,0,0,0,0,0,0,0,
20230605,ovemlqt.cn,0,0,0,0,0,0,0,0,
20230606,ovemlqt.cn,0,17,15,0,0,0,3,1,
20230607,ovemlqt.cn,0,9,7,0,0,0,3,1,
20230608,ovemlqt.cn,0,11,10,0,0,0,6,3,
20230609,ovemlqt.cn,0,4,2,0,0,0,1,1,
20230610,ovemlqt.cn,0,4,2,0,0,0,1,1,
20230601,huahaiweb.com,1,45,8,36,0,0,26,9,
20230602,huahaiweb.com,1,59,22,33,0,0,29,18,
20230603,huahaiweb.com,1,54,18,34,0,0,27,14,
20230604,huahaiweb.com,1,51,12,36,0,0,31,9,
20230605,huahaiweb.com,1,59,25,28,0,0,25,11,
20230606,huahaiweb.com,1,46,16,30,0,0,26,14,
20230607,huahaiweb.com,1,70,31,33,0,0,27,25,
20230608,huahaiweb.com,1,53,16,34,0,0,27,11,
20230609,huahaiweb.com,1,65,24,34,0,0,28,12,
20230610,huahaiweb.com,1,51,9,35,0,0,28,7,
20230601,sdsqzn.com,1,171,38,0,1,0,13,6,
20230602,sdsqzn.com,1,107,10,0,0,0,7,5,
20230603,sdsqzn.com,1,676,7,0,637,0,442,4,
20230604,sdsqzn.com,1,1332,13,0,1317,0,844,2,
20230605,sdsqzn.com,1,1111,17,0,1067,0,740,5,
20230606,sdsqzn.com,1,2778,9,0,2758,0,1836,4,
20230607,sdsqzn.com,1,2442,957,0,1350,0,1092,6,
20230608,sdsqzn.com,1,2676,1330,0,1313,1,1195,6,
20230609,sdsqzn.com,1,2935,1420,0,1421,0,1296,6,
20230610,sdsqzn.com,1,2173,1039,0,1038,0,922,4,
20230601,intspire.net,1,41,5,0,35,0,8,5,
20230602,intspire.net,1,31,10,0,20,0,11,5,
20230603,intspire.net,1,620,5,0,612,0,457,3,
20230604,intspire.net,1,3113,949,0,1231,0,1693,3,
20230605,intspire.net,1,1005,3,0,1000,0,741,2,
20230606,intspire.net,1,4528,967,0,2604,0,2661,5,
20230607,intspire.net,1,2338,935,0,1393,0,1120,5,
20230608,intspire.net,1,2583,1285,0,1297,0,1163,5,
20230609,intspire.net,1,4991,2523,0,1442,0,2164,7,
20230610,intspire.net,1,2024,1021,1,998,0,901,7,
20230601,tuhaowang.cn,0,1,0,0,0,0,1,1,
20230602,tuhaowang.cn,0,27,4,4,16,0,11,2,
20230603,tuhaowang.cn,0,6,6,0,0,0,1,1,
20230604,tuhaowang.cn,0,2,1,0,0,0,2,1,
20230605,tuhaowang.cn,0,18,12,0,0,0,5,3,
20230606,tuhaowang.cn,0,2,1,0,0,0,2,2,
20230607,tuhaowang.cn,0,15,10,0,0,0,4,2,
20230608,tuhaowang.cn,0,35,8,3,2,0,24,2,
20230609,tuhaowang.cn,0,120,63,0,0,0,15,2,
20230610,tuhaowang.cn,0,8,2,0,0,0,3,1,
20230601,sky58.cn,1,6,2,2,1,0,5,4,
20230602,sky58.cn,1,2,2,0,0,0,2,2,
20230603,sky58.cn,0,0,0,0,0,0,0,0,
20230604,sky58.cn,1,2,1,0,0,0,1,1,
20230605,sky58.cn,0,0,0,0,0,0,0,0,
20230606,sky58.cn,1,4,2,1,0,0,4,3,
20230607,sky58.cn,1,2,1,1,0,0,2,2,
20230608,sky58.cn,1,1,1,0,0,0,1,1,
20230609,sky58.cn,1,12,6,0,1,0,3,3,
20230610,sky58.cn,1,1,0,0,1,0,1,1,
20230601,zzjdi.top,1,4,3,0,0,0,4,2,
20230602,zzjdi.top,1,1,1,0,0,0,1,1,
20230603,zzjdi.top,1,2,1,0,1,0,2,2,
20230604,zzjdi.top,1,1,0,0,0,0,1,1,
20230605,zzjdi.top,1,2,2,0,0,0,2,1,
20230606,zzjdi.top,1,10,6,0,0,0,5,4,
20230607,zzjdi.top,1,4,3,0,0,0,4,2,
20230608,zzjdi.top,1,2,1,0,0,0,2,2,
20230609,zzjdi.top,1,2,2,0,0,0,2,1,
20230610,zzjdi.top,1,3,2,0,0,0,2,2,
20230601,amberfans.com.cn,1,1,0,1,0,0,1,1,
20230602,amberfans.com.cn,1,2,2,0,0,0,1,2,
20230603,amberfans.com.cn,0,0,0,0,0,0,0,0,
20230604,amberfans.com.cn,1,3,3,0,0,0,1,1,
20230605,amberfans.com.cn,0,0,0,0,0,0,0,0,
20230606,amberfans.com.cn,1,3,0,3,0,0,3,1,
20230607,amberfans.com.cn,0,0,0,0,0,0,0,0,
20230608,amberfans.com.cn,0,0,0,0,0,0,0,0,
20230609,amberfans.com.cn,1,1,0,0,0,0,1,1,
20230610,amberfans.com.cn,1,1,0,1,0,0,1,1,
20230601,yytgj.top,1,69,68,0,0,0,3,64,
20230602,yytgj.top,1,87,87,0,0,0,1,87,
20230603,yytgj.top,1,91,90,0,0,0,5,90,
20230604,yytgj.top,1,74,72,0,0,0,5,71,
20230605,yytgj.top,1,67,67,0,0,0,2,67,
20230606,yytgj.top,1,35,31,0,0,0,5,31,
20230607,yytgj.top,1,9,9,0,0,0,1,9,
20230608,yytgj.top,1,17,16,0,0,0,2,17,
20230609,yytgj.top,1,34,34,0,0,0,1,34,
20230610,yytgj.top,1,66,62,0,0,0,5,61,
20230601,zajy.com.cn,0,7,4,0,3,0,3,2,
20230602,zajy.com.cn,0,19,12,0,4,0,4,3,
20230603,zajy.com.cn,0,18,11,0,4,0,5,2,
20230604,zajy.com.cn,0,20,14,0,4,0,9,2,
20230605,zajy.com.cn,0,14,11,0,3,0,2,3,
20230606,zajy.com.cn,0,5,1,0,4,0,2,2,
20230607,zajy.com.cn,0,7,2,0,2,0,4,2,
20230608,zajy.com.cn,0,3,1,0,0,0,1,1,
20230609,zajy.com.cn,0,3,2,0,1,0,3,1,
20230610,zajy.com.cn,0,16,11,0,5,0,3,3,
20230601,krbova-kamna-krby.com,1,4,2,0,0,0,2,2,
20230602,krbova-kamna-krby.com,1,8,4,0,0,0,4,4,
20230603,krbova-kamna-krby.com,1,1,1,0,0,0,1,1,
20230604,krbova-kamna-krby.com,1,3,2,0,0,0,2,2,
20230605,krbova-kamna-krby.com,0,0,0,0,0,0,0,0,
20230606,krbova-kamna-krby.com,0,0,0,0,0,0,0,0,
20230607,krbova-kamna-krby.com,0,0,0,0,0,0,0,0,
20230608,krbova-kamna-krby.com,1,2,1,0,0,0,1,1,
20230609,krbova-kamna-krby.com,1,2,1,0,0,0,1,1,
20230610,krbova-kamna-krby.com,1,5,4,0,1,0,5,4,
20230601,grand-millennium.cn,0,0,0,0,0,0,0,0,
20230602,grand-millennium.cn,1,2,1,0,0,0,2,1,
20230603,grand-millennium.cn,1,1,1,0,0,0,1,1,
20230604,grand-millennium.cn,0,0,0,0,0,0,0,0,
20230605,grand-millennium.cn,1,2,2,0,0,0,1,1,
20230606,grand-millennium.cn,1,1,1,0,0,0,1,1,
20230607,grand-millennium.cn,0,0,0,0,0,0,0,0,
20230608,grand-millennium.cn,1,1,1,0,0,0,1,1,
20230609,grand-millennium.cn,0,0,0,0,0,0,0,0,
20230610,grand-millennium.cn,1,1,1,0,0,0,1,1,
20230601,hee0pfl8w4.xyz,1,1,1,0,0,0,1,1,
20230602,hee0pfl8w4.xyz,1,6,6,0,0,0,2,1,
20230603,hee0pfl8w4.xyz,1,1,1,0,0,0,1,1,
20230604,hee0pfl8w4.xyz,0,0,0,0,0,0,0,0,
20230605,hee0pfl8w4.xyz,0,0,0,0,0,0,0,0,
20230606,hee0pfl8w4.xyz,0,0,0,0,0,0,0,0,
20230607,hee0pfl8w4.xyz,0,0,0,0,0,0,0,0,
20230608,hee0pfl8w4.xyz,0,0,0,0,0,0,0,0,
20230609,hee0pfl8w4.xyz,1,2,2,0,0,0,1,2,
20230610,hee0pfl8w4.xyz,1,3,3,0,0,0,1,2,
20230601,9pmskzn.buzz,0,0,0,0,0,0,0,0,
20230602,9pmskzn.buzz,0,0,0,0,0,0,0,0,
20230603,9pmskzn.buzz,0,0,0,0,0,0,0,0,
20230604,9pmskzn.buzz,0,0,0,0,0,0,0,0,
20230605,9pmskzn.buzz,0,1,0,0,0,0,1,1,
20230606,9pmskzn.buzz,0,0,0,0,0,0,0,0,
20230607,9pmskzn.buzz,0,0,0,0,0,0,0,0,
20230608,9pmskzn.buzz,0,11,3,0,0,0,5,1,
20230609,9pmskzn.buzz,0,0,0,0,0,0,0,0,
20230610,9pmskzn.buzz,0,0,0,0,0,0,0,0,
20230601,cbgbxyxzx.cn,0,0,0,0,0,0,0,0,
20230602,cbgbxyxzx.cn,0,0,0,0,0,0,0,0,
20230603,cbgbxyxzx.cn,1,2,2,0,0,0,1,1,
20230604,cbgbxyxzx.cn,1,6,3,0,0,0,1,3,
20230605,cbgbxyxzx.cn,1,2,1,0,0,0,1,1,
20230606,cbgbxyxzx.cn,1,2,1,0,0,0,1,1,
20230607,cbgbxyxzx.cn,0,0,0,0,0,0,0,0,
20230608,cbgbxyxzx.cn,1,2,1,0,0,0,1,1,
20230609,cbgbxyxzx.cn,1,4,3,0,0,0,3,2,
20230610,cbgbxyxzx.cn,1,2,1,0,0,0,1,1,
20230601,acregulator.com.cn,0,0,0,0,0,0,0,0,
20230602,acregulator.com.cn,1,2,0,1,0,0,2,1,
20230603,acregulator.com.cn,1,1,1,0,0,0,1,1,
20230604,acregulator.com.cn,0,0,0,0,0,0,0,0,
20230605,acregulator.com.cn,0,0,0,0,0,0,0,0,
20230606,acregulator.com.cn,0,0,0,0,0,0,0,0,
20230607,acregulator.com.cn,0,0,0,0,0,0,0,0,
20230608,acregulator.com.cn,0,0,0,0,0,0,0,0,
20230609,acregulator.com.cn,1,1,0,1,0,0,1,1,
20230610,acregulator.com.cn,0,0,0,0,0,0,0,0,
20230601,hdqb267.cn,1,5,4,0,0,0,4,1,
20230602,hdqb267.cn,1,1,1,0,0,0,1,1,
20230603,hdqb267.cn,0,0,0,0,0,0,0,0,
20230604,hdqb267.cn,0,0,0,0,0,0,0,0,
20230605,hdqb267.cn,0,0,0,0,0,0,0,0,
20230606,hdqb267.cn,0,0,0,0,0,0,0,0,
20230607,hdqb267.cn,1,2,1,1,0,0,1,1,
20230608,hdqb267.cn,1,2,1,1,0,0,1,1,
20230609,hdqb267.cn,0,0,0,0,0,0,0,0,
20230610,hdqb267.cn,0,0,0,0,0,0,0,0,
20230601,kukaestrategia.com,0,0,0,0,0,0,0,0,
20230602,kukaestrategia.com,0,1,1,0,0,0,1,1,
20230603,kukaestrategia.com,0,0,0,0,0,0,0,0,
20230604,kukaestrategia.com,1,2,1,0,1,0,2,1,
20230605,kukaestrategia.com,0,0,0,0,0,0,0,0,
20230606,kukaestrategia.com,0,0,0,0,0,0,0,0,
20230607,kukaestrategia.com,0,0,0,0,0,0,0,0,
20230608,kukaestrategia.com,0,1,1,0,0,0,1,1,
20230609,kukaestrategia.com,1,2,2,0,0,0,1,2,
20230610,kukaestrategia.com,0,0,0,0,0,0,0,0,
20230601,ppneea.cn,0,0,0,0,0,0,0,0,
20230602,ppneea.cn,1,2,2,0,0,0,1,1,
20230603,ppneea.cn,0,0,0,0,0,0,0,0,
20230604,ppneea.cn,0,0,0,0,0,0,0,0,
20230605,ppneea.cn,0,0,0,0,0,0,0,0,
20230606,ppneea.cn,0,0,0,0,0,0,0,0,
20230607,ppneea.cn,0,0,0,0,0,0,0,0,
20230608,ppneea.cn,0,0,0,0,0,0,0,0,
20230609,ppneea.cn,0,0,0,0,0,0,0,0,
20230610,ppneea.cn,0,0,0,0,0,0,0,0,
20230601,qiyu1018.top,1,3,1,2,0,0,1,1,
20230602,qiyu1018.top,0,0,0,0,0,0,0,0,
20230603,qiyu1018.top,1,3,3,0,0,0,1,1,
20230604,qiyu1018.top,0,0,0,0,0,0,0,0,
20230605,qiyu1018.top,0,0,0,0,0,0,0,0,
20230606,qiyu1018.top,1,1,0,0,0,0,1,1,
20230607,qiyu1018.top,1,1,1,0,0,0,1,1,
20230608,qiyu1018.top,1,2,1,0,0,0,1,1,
20230609,qiyu1018.top,0,0,0,0,0,0,0,0,
20230610,qiyu1018.top,1,4,3,0,0,0,3,1,
20230601,riurl.cn,0,2,0,0,0,0,1,1,
20230602,riurl.cn,0,2,1,0,0,0,1,1,
20230603,riurl.cn,0,4,4,0,0,0,2,1,
20230604,riurl.cn,0,1,1,0,0,0,1,1,
20230605,riurl.cn,0,0,0,0,0,0,0,0,
20230606,riurl.cn,0,11,6,0,0,0,5,2,
20230607,riurl.cn,0,0,0,0,0,0,0,0,
20230608,riurl.cn,0,5,3,0,0,0,3,3,
20230609,riurl.cn,0,0,0,0,0,0,0,0,
20230610,riurl.cn,0,0,0,0,0,0,0,0,
20230601,haokao123.com,1,10272,7875,4,0,0,597,22,
20230602,haokao123.com,1,9490,7268,9,0,0,616,18,
20230603,haokao123.com,1,6137,4538,4,0,0,385,19,
20230604,haokao123.com,1,7019,5063,1,0,0,396,16,
20230605,haokao123.com,1,8437,6645,2,0,1,703,15,
20230606,haokao123.com,1,10281,8047,3,0,0,734,18,
20230607,haokao123.com,1,10288,7731,2,0,1,740,19,
20230608,haokao123.com,1,9204,6806,3,0,0,704,20,
20230609,haokao123.com,1,10592,7948,4,0,0,757,21,
20230610,haokao123.com,1,7298,4325,2,0,0,508,19,
20230601,btstbj.com,1,13,8,1,0,0,6,3,
20230602,btstbj.com,1,13,2,2,9,0,9,2,
20230603,btstbj.com,1,20,11,0,2,0,5,4,
20230604,btstbj.com,1,21,12,0,0,0,6,1,
20230605,btstbj.com,1,18,11,0,0,0,4,1,
20230606,btstbj.com,1,10,6,3,0,0,6,2,
20230607,btstbj.com,1,18,12,0,0,0,5,3,
20230608,btstbj.com,1,33,31,0,0,0,4,1,
20230609,btstbj.com,1,14,6,2,1,0,9,4,
20230610,btstbj.com,1,184,96,3,2,0,60,3,
20230601,91gwy.net,1,103,93,0,0,0,28,8,
20230602,91gwy.net,1,67,51,1,2,0,19,9,
20230603,91gwy.net,1,49,39,1,0,0,16,8,
20230604,91gwy.net,1,45,38,0,0,0,19,7,
20230605,91gwy.net,1,39,28,0,0,0,11,3,
20230606,91gwy.net,1,34,19,0,1,0,15,5,
20230607,91gwy.net,1,26,17,0,1,0,14,8,
20230608,91gwy.net,1,27,18,2,0,0,17,3,
20230609,91gwy.net,1,45,33,0,0,0,12,5,
20230610,91gwy.net,1,47,40,0,0,0,15,5,
20230601,dnovos.com,0,3,0,0,3,0,3,1,
20230602,dnovos.com,1,6,4,0,0,0,3,2,
20230603,dnovos.com,1,6,3,0,0,0,2,2,
20230604,dnovos.com,1,1976,995,0,0,0,796,1,
20230605,dnovos.com,0,0,0,0,0,0,0,0,
20230606,dnovos.com,1,58,31,0,0,0,3,2,
20230607,dnovos.com,1,35,18,0,0,0,6,2,
20230608,dnovos.com,1,45,26,0,0,0,4,2,
20230609,dnovos.com,1,28,10,0,0,0,4,2,
20230610,dnovos.com,1,27,8,0,0,0,6,2,
20230601,maxiaoliang.top,1,4,3,0,0,0,3,2,
20230602,maxiaoliang.top,1,3,3,0,0,0,3,2,
20230603,maxiaoliang.top,1,3,2,0,0,0,3,2,
20230604,maxiaoliang.top,1,1,0,0,0,0,1,1,
20230605,maxiaoliang.top,1,51,30,0,0,0,5,4,
20230606,maxiaoliang.top,1,64,37,0,0,0,3,2,
20230607,maxiaoliang.top,1,3,3,0,0,0,3,1,
20230608,maxiaoliang.top,0,1,1,0,0,0,1,1,
20230609,maxiaoliang.top,1,5,3,0,0,0,5,3,
20230610,maxiaoliang.top,0,0,0,0,0,0,0,0,
20230601,oexlsua.cn,0,2,2,0,0,0,1,2,
20230602,oexlsua.cn,1,43,34,9,0,0,3,1,
20230603,oexlsua.cn,0,0,0,0,0,0,0,0,
20230604,oexlsua.cn,0,1,0,0,0,0,1,1,
20230605,oexlsua.cn,0,0,0,0,0,0,0,0,
20230606,oexlsua.cn,1,1,1,0,0,0,1,1,
20230607,oexlsua.cn,0,3,2,0,0,0,2,2,
20230608,oexlsua.cn,1,1,0,0,0,0,1,1,
20230609,oexlsua.cn,0,0,0,0,0,0,0,0,
20230610,oexlsua.cn,0,0,0,0,0,0,0,0,
20230601,youxigujia.com,0,0,0,0,0,0,0,0,
20230602,youxigujia.com,1,1,1,0,0,0,1,1,
20230603,youxigujia.com,0,0,0,0,0,0,0,0,
20230604,youxigujia.com,1,1,1,0,0,0,1,1,
20230605,youxigujia.com,1,1,1,0,0,0,1,1,
20230606,youxigujia.com,0,0,0,0,0,0,0,0,
20230607,youxigujia.com,1,6,5,0,0,0,5,2,
20230608,youxigujia.com,1,1,0,0,0,0,1,1,
20230609,youxigujia.com,0,0,0,0,0,0,0,0,
20230610,youxigujia.com,1,2,1,0,0,0,1,1,
20230601,sinocrownsd.cn,0,0,0,0,0,0,0,0,
20230602,sinocrownsd.cn,0,8,7,0,0,0,7,2,
20230603,sinocrownsd.cn,0,1,1,0,0,0,1,1,
20230604,sinocrownsd.cn,0,1,1,0,0,0,1,1,
20230605,sinocrownsd.cn,0,4,4,0,0,0,1,1,
20230606,sinocrownsd.cn,0,3,3,0,0,0,1,1,
20230607,sinocrownsd.cn,0,5,5,0,0,0,2,2,
20230608,sinocrownsd.cn,0,4,2,0,0,0,1,2,
20230609,sinocrownsd.cn,0,0,0,0,0,0,0,0,
20230610,sinocrownsd.cn,0,0,0,0,0,0,0,0,
20230601,xhw1.cn,1,115,66,0,3,0,23,13,
20230602,xhw1.cn,1,69,43,1,2,0,19,10,
20230603,xhw1.cn,1,80,46,2,1,0,24,11,
20230604,xhw1.cn,1,84,50,0,0,0,21,10,
20230605,xhw1.cn,1,78,46,0,2,0,17,7,
20230606,xhw1.cn,1,85,51,0,0,0,21,7,
20230607,xhw1.cn,1,79,49,1,0,0,22,6,
20230608,xhw1.cn,1,94,57,1,1,0,28,14,
20230609,xhw1.cn,1,98,53,1,1,0,26,14,
20230610,xhw1.cn,1,62,34,0,0,0,13,6,
20230601,letnt7idr9.xyz,0,0,0,0,0,0,0,0,
20230602,letnt7idr9.xyz,0,0,0,0,0,0,0,0,
20230603,letnt7idr9.xyz,0,0,0,0,0,0,0,0,
20230604,letnt7idr9.xyz,0,0,0,0,0,0,0,0,
20230605,letnt7idr9.xyz,0,0,0,0,0,0,0,0,
20230606,letnt7idr9.xyz,0,0,0,0,0,0,0,0,
20230607,letnt7idr9.xyz,0,0,0,0,0,0,0,0,
20230608,letnt7idr9.xyz,0,0,0,0,0,0,0,0,
20230609,letnt7idr9.xyz,1,3,2,0,0,0,2,2,
20230610,letnt7idr9.xyz,0,0,0,0,0,0,0,0,
20230601,sdkuma.com,1,1,0,0,1,0,1,1,
20230602,sdkuma.com,1,1890,959,1,1,0,822,13,
20230603,sdkuma.com,1,620,15,1,604,0,436,7,
20230604,sdkuma.com,1,1186,15,0,1170,0,828,5,
20230605,sdkuma.com,1,1031,14,0,1012,0,737,7,
20230606,sdkuma.com,1,2714,5,0,2708,0,1850,3,
20230607,sdkuma.com,1,2312,950,4,1358,0,1121,10,
20230608,sdkuma.com,1,2571,1293,0,1267,0,1167,11,
20230609,sdkuma.com,1,4759,2376,0,1403,0,2126,7,
20230610,sdkuma.com,1,2039,1018,1,1017,0,906,6,
20230601,qypw.top,1,5,5,0,0,0,1,1,
20230602,qypw.top,1,5,4,0,0,0,5,3,
20230603,qypw.top,1,2,1,0,0,0,2,1,
20230604,qypw.top,1,6,3,0,0,0,3,3,
20230605,qypw.top,1,1,1,0,0,0,1,1,
20230606,qypw.top,1,1,1,0,0,0,1,1,
20230607,qypw.top,0,0,0,0,0,0,0,0,
20230608,qypw.top,1,1,1,0,0,0,1,1,
20230609,qypw.top,1,2,2,0,0,0,2,2,
20230610,qypw.top,1,9,8,0,0,0,5,2,
20230601,sytakad.cn,1,8,6,0,0,0,4,2,
20230602,sytakad.cn,0,0,0,0,0,0,0,0,
20230603,sytakad.cn,1,4,3,1,0,0,3,2,
20230604,sytakad.cn,1,1,0,0,0,0,1,1,
20230605,sytakad.cn,1,1,1,0,0,0,1,1,
20230606,sytakad.cn,0,0,0,0,0,0,0,0,
20230607,sytakad.cn,0,0,0,0,0,0,0,0,
20230608,sytakad.cn,0,0,0,0,0,0,0,0,
20230609,sytakad.cn,0,0,0,0,0,0,0,0,
20230610,sytakad.cn,0,0,0,0,0,0,0,0,
20230601,wangweibing.com,1,256,138,0,3,0,84,1,
20230602,wangweibing.com,1,406,185,1,1,0,90,1,
20230603,wangweibing.com,1,266,110,0,0,0,77,1,
20230604,wangweibing.com,1,275,116,0,3,0,68,1,
20230605,wangweibing.com,1,272,115,1,2,0,71,1,
20230606,wangweibing.com,1,280,127,0,0,0,68,1,
20230607,wangweibing.com,1,274,105,0,0,0,75,2,
20230608,wangweibing.com,1,235,87,0,1,0,60,1,
20230609,wangweibing.com,1,373,155,0,2,0,65,1,
20230610,wangweibing.com,1,382,166,0,1,0,82,2,
20230601,esastur.com,0,0,0,0,0,0,0,0,
20230602,esastur.com,0,0,0,0,0,0,0,0,
20230603,esastur.com,1,3,2,0,0,0,2,1,
20230604,esastur.com,1,1,0,0,1,0,1,1,
20230605,esastur.com,0,0,0,0,0,0,0,0,
20230606,esastur.com,0,0,0,0,0,0,0,0,
20230607,esastur.com,0,0,0,0,0,0,0,0,
20230608,esastur.com,0,0,0,0,0,0,0,0,
20230609,esastur.com,0,0,0,0,0,0,0,0,
20230610,esastur.com,0,0,0,0,0,0,0,0,
20230601,empress886.com.cn,1,21,19,0,1,0,3,2,
20230602,empress886.com.cn,1,1,1,0,0,0,1,1,
20230603,empress886.com.cn,1,1828,919,0,0,0,814,1,
20230604,empress886.com.cn,1,2,2,0,0,0,2,1,
20230605,empress886.com.cn,1,1840,922,0,0,0,794,2,
20230606,empress886.com.cn,1,2,2,0,0,0,2,1,
20230607,empress886.com.cn,1,1864,932,0,0,0,830,1,
20230608,empress886.com.cn,0,0,0,0,0,0,0,0,
20230609,empress886.com.cn,1,2,2,0,0,0,2,2,
20230610,empress886.com.cn,1,2083,1135,0,0,0,938,165,
20230601,mashajihaha.top,1,1,0,0,1,0,1,1,
20230602,mashajihaha.top,0,0,0,0,0,0,0,0,
20230603,mashajihaha.top,0,0,0,0,0,0,0,0,
20230604,mashajihaha.top,1,3,1,0,0,0,1,1,
20230605,mashajihaha.top,0,0,0,0,0,0,0,0,
20230606,mashajihaha.top,0,0,0,0,0,0,0,0,
20230607,mashajihaha.top,0,0,0,0,0,0,0,0,
